tweet_id,timestamp,text,rating_numerator,rating_denominator,name,retweet_count,favorite_count,dog_stage,shortened_url,main_urls,additional_urls,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
777885040357281792,2016-09-19 15:00:20+00:00,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in ,3.0,10,Wesley,1518,6004,,https://t.co/pL7wbMRW7M,https://twitter.com/dog_rates/status/777885040357281792/photo/1,None,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,1.0,Afghan_hound,0.123529,True,Basset,0.119682,True,Afghan_hound,0.108709,True
777684233540206592,2016-09-19 01:42:24+00:00,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing ",12.0,10,None,2732,10638,,https://t.co/SuXcI9B7pQ,https://twitter.com/dog_rates/status/777684233540206592/photo/1,None,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,1.0,Cocker_spaniel,0.253442,True,Golden_retriever,0.16285,True,Cocker_spaniel,0.110921,True
777621514455814149,2016-09-18 21:33:11+00:00,is is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely ,12.0,10,Derek,2346,8234,,https://t.co/BnVTMtUeI3,https://twitter.com/dog_rates/status/777621514455814149/photo/1,None,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,1.0,Chow,0.999823,True,Norwich_terrier,5.6e-05,True,Chow,2.8e-05,True
777189768882946048,2016-09-17 16:57:35+00:00,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free ,12.0,10,Jeffrey,3993,13354,,https://t.co/d3aLyCykn7,https://twitter.com/dog_rates/status/777189768882946048/photo/1,None,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,2.0,Chihuahua,0.988412,True,Mexican_hairless,0.004177,True,Chihuahua,0.001507,False
776813020089548800,2016-09-16 16:00:31+00:00,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail ,12.0,10,Solomon,1118,4615,,https://t.co/nFqLaOLUQA,https://twitter.com/dog_rates/status/776813020089548800/photo/1,None,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,1.0,Toy_poodle,0.51661,True,Miniature_poodle,0.255033,True,Toy_poodle,0.168989,True
776477788987613185,2016-09-15 17:48:25+00:00,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper ,11.0,10,Huck,2569,8260,pupper,https://t.co/iJE3F0VozW,https://twitter.com/dog_rates/status/776477788987613185/photo/1,None,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,1.0,Labrador_retriever,0.884839,True,Chesapeake_bay_retriever,0.057565,True,Labrador_retriever,0.005766,False
776218204058357768,2016-09-15 00:36:55+00:00,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath ,13.0,10,None,14761,28137,floofer,https://t.co/nzqTNw0744,https://twitter.com/dog_rates/status/776218204058357768/photo/1,None,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,1.0,Samoyed,0.940326,True,Pomeranian,0.055527,True,Samoyed,0.002226,True
776201521193218049,2016-09-14 23:30:38+00:00,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af ,10.0,10,None,2338,9038,,https://t.co/Pq150LeRaC,https://twitter.com/dog_rates/status/776201521193218049/photo/1,None,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,1.0,Rottweiler,0.502228,True,Black-and-tan_coonhound,0.154594,True,Rottweiler,0.135176,True
776113305656188928,2016-09-14 17:40:06+00:00,is is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper ,11.0,10,Sampson,4033,11135,pupper,https://t.co/FYT9QBEnKG,https://twitter.com/dog_rates/status/776113305656188928/photo/1,None,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,1.0,Mousetrap,0.777468,False,Black_widow,0.09394,False,Mousetrap,0.017492,False
776088319444877312,2016-09-14 16:00:49+00:00, can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness ,10.0,10,None,141,1717,,https://t.co/wOhuABgj6I,https://twitter.com/dog_rates/status/776088319444877312/photo/1,None,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,3.0,Web_site,0.999916,False,Pug,7.7e-05,True,Web_site,2e-06,False
775842724423557120,2016-09-13 23:44:54+00:00,is is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af ,12.0,10,Blue,2468,11050,,https://t.co/saRYTcxQeH,https://twitter.com/dog_rates/status/775842724423557120/photo/1,None,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,2.0,Chow,0.520022,True,Bath_towel,0.028775,False,Chow,0.02599,True
775733305207554048,2016-09-13 16:30:07+00:00,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well ,11.0,10,Anakin,3710,13102,doggo,https://t.co/9CcBSxCXXG,https://twitter.com/dog_rates/status/775733305207554048/photo/1,None,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,1.0,Long-horned_beetle,0.613852,False,Ox,0.029473,False,Long-horned_beetle,0.027806,False
775729183532220416,2016-09-13 16:13:44+00:00,is girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 ,13.0,10,None,4283,12286,,https://t.co/J39lT3b0rH,https://twitter.com/dog_rates/status/775729183532220416/photo/1,None,https://pbs.twimg.com/media/CsPxk85XEAAeMQj.jpg,1.0,Web_site,0.989407,False,Hand-held_computer,0.002139,False,Web_site,0.002115,False
775364825476165632,2016-09-12 16:05:54+00:00,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 ,11.0,10,Finley,2723,6961,doggo,https://t.co/7FNcBaKbci,https://twitter.com/dog_rates/status/775364825476165632/photo/1,None,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,3.0,Beagle,0.571229,True,Chihuahua,0.175257,True,Beagle,0.034306,True
775350846108426240,2016-09-12 15:10:21+00:00,This is Maximus. A little rain won't stop him. He will persevere. 12/10 innovative af  ,12.0,10,Maximus,3633,9593,,https://t.co/2OmDMAkkou,https://vine.co/v/ijmv0PD0XXD,None,,,,,,,,,,,
775085132600442880,2016-09-11 21:34:30+00:00,is is Tucker. He would like a hug. 13/10 someone hug him ,13.0,10,Tucker,4379,14651,,https://t.co/wdgY9oHPrT,https://twitter.com/dog_rates/status/775085132600442880/photo/1,None,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,1.0,Chow,0.316565,True,Golden_retriever,0.241929,True,Chow,0.157524,True
774757898236878852,2016-09-10 23:54:11+00:00,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley ,12.0,10,Finley,1657,8142,,https://t.co/dS8SCbNF9P,https://twitter.com/dog_rates/status/774757898236878852/photo/1,None,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,1.0,Toy_poodle,0.719941,True,Miniature_poodle,0.251546,True,Toy_poodle,0.007008,True
774639387460112384,2016-09-10 16:03:16+00:00,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him ,10.0,10,Sprinkles,1617,6367,,https://t.co/4s5Xlijogu,https://twitter.com/dog_rates/status/774639387460112384/photo/1,None,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,1.0,Walker_hound,0.627593,True,Basenji,0.128705,True,Walker_hound,0.126282,True
774314403806253056,2016-09-09 18:31:54+00:00, WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS ,14.0,10,None,5096,20566,,https://t.co/7oQ1wpfxIH,https://twitter.com/dog_rates/status/774314403806253056/photo/1,None,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,3.0,Eskimo_dog,0.596045,True,Siberian_husky,0.223067,True,Eskimo_dog,0.036325,True
773985732834758656,2016-09-08 20:45:53+00:00,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort ,11.0,10,Winnie,3591,10180,pupper,https://t.co/RFWtDqTnAz,https://twitter.com/dog_rates/status/773985732834758656/photo/1,None,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,4.0,Giant_panda,0.451149,False,Fur_coat,0.148001,False,Giant_panda,0.10957,True
773922284943896577,2016-09-08 16:33:46+00:00,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular ",12.0,10,Heinrich,1630,6067,,https://t.co/G56ikYAqFg,https://twitter.com/dog_rates/status/773922284943896577/photo/1,None,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg,1.0,Pomeranian,0.554331,True,Samoyed,0.432158,True,Pomeranian,0.003199,True
773704687002451968,2016-09-08 02:09:06+00:00,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever ,12.0,10,Loki,1499,6246,,https://t.co/OqNggd4Oio,https://twitter.com/dog_rates/status/773704687002451968/photo/1,None,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,2.0,Silky_terrier,0.324251,True,Yorkshire_terrier,0.18121,True,Silky_terrier,0.133436,True
773670353721753600,2016-09-07 23:52:41+00:00,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise ,10.0,10,Shakespeare,1226,5060,,https://t.co/rA8WUVOLBr,https://twitter.com/dog_rates/status/773670353721753600/photo/1,None,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,1.0,Old_english_sheepdog,0.969311,True,Maltese_dog,0.013243,True,Old_english_sheepdog,0.004857,True
773547596996571136,2016-09-07 15:44:53+00:00,This is Chelsea. She forgot how to dog. 11/10 get it together pupper ,11.0,10,Chelsea,5706,20854,pupper,https://t.co/nBJ5RE4yHb,https://twitter.com/dog_rates/status/773547596996571136/photo/1,None,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,1.0,Norwegian_elkhound,0.372202,True,Chesapeake_bay_retriever,0.137187,True,Norwegian_elkhound,0.071436,True
773308824254029826,2016-09-06 23:56:05+00:00,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to ,12.0,10,Bungalo,6958,22012,,https://t.co/0Fcft7jl4N,https://twitter.com/dog_rates/status/773308824254029826/photo/1,None,https://pbs.twimg.com/media/CrtYRMEWIAAUkCl.jpg,1.0,Shopping_cart,0.572349,False,Labrador_retriever,0.151406,True,Shopping_cart,0.107102,False
773247561583001600,2016-09-06 19:52:39+00:00,is is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af ,10.0,10,Chip,3011,8893,,https://t.co/hG5WYT9ECn,https://twitter.com/dog_rates/status/773247561583001600/photo/1,None,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,1.0,Seat_belt,0.713588,False,Miniature_pinscher,0.083369,True,Seat_belt,0.075696,True
773191612633579521,2016-09-06 16:10:20+00:00,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment ,12.0,10,Grey,3811,9414,,https://t.co/9HEVPJEioD,https://twitter.com/dog_rates/status/773191612633579521/photo/1,None,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,1.0,Blenheim_spaniel,0.427766,True,Shih-tzu,0.219256,True,Blenheim_spaniel,0.144614,True
772877495989305348,2016-09-05 19:22:09+00:00,You need to watch these two doggos argue through a cat door. Both 11/10 ,11.0,10,None,3585,8060,,https://t.co/qEP31epKEV,https://twitter.com/dog_rates/status/772877495989305348/video/1,None,https://pbs.twimg.com/ext_tw_video_thumb/772874595468795904/pu/img/t8gbjy2rA19xtQYR.jpg,1.0,Tabby,0.218303,False,Norwegian_elkhound,0.138523,True,Tabby,0.074217,False
772826264096874500,2016-09-05 15:58:34+00:00,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 ",11.0,10,Roosevelt,2217,7575,,https://t.co/7CQkn3gHOQ,https://twitter.com/dog_rates/status/772826264096874500/photo/1,None,https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg,1.0,Basset,0.915351,True,Walker_hound,0.072416,True,Basset,0.008229,True
772581559778025472,2016-09-04 23:46:12+00:00,uys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 ,10.0,10,None,1588,6118,,https://t.co/8lpAGaZRFn,https://twitter.com/dog_rates/status/772581559778025472/photo/1,None,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg,3.0,Newfoundland,0.574345,True,Border_collie,0.128352,True,Newfoundland,0.059476,True
772193107915964416,2016-09-03 22:02:38+00:00,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 ,12.0,10,Willem,1291,5686,pupper,https://t.co/Dp0s7MRIHK,https://twitter.com/dog_rates/status/772193107915964416/photo/1,None,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,1.0,Pembroke,0.367945,True,Chihuahua,0.223522,True,Pembroke,0.164871,True
772152991789019136,2016-09-03 19:23:13+00:00,re's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets ,10.0,10,None,1055,3599,,https://t.co/H9yjI9eo3A,https://twitter.com/dog_rates/status/772152991789019136/photo/1,None,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,2.0,Golden_retriever,0.275318,True,Irish_setter,0.100988,True,Golden_retriever,0.073525,True
772117678702071809,2016-09-03 17:02:54+00:00,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 ,12.0,10,Jack,688,3560,,https://t.co/GHOfbTVQti,https://twitter.com/dog_rates/status/772117678702071809/photo/1,None,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg,1.0,Labrador_retriever,0.217821,True,Beagle,0.157677,True,Labrador_retriever,0.127726,True
772114945936949249,2016-09-03 16:52:02+00:00, is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort ,10.0,10,Finn,440,2585,,https://t.co/CbtNfecWiT,https://twitter.com/dog_rates/status/772114945936949249/photo/1,None,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg,1.0,Chihuahua,0.803293,True,Toy_terrier,0.05298,True,Chihuahua,0.037239,True
772102971039580160,2016-09-03 16:04:27+00:00,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af ,11.0,10,Penny,866,3778,,https://t.co/B2f3XkGU5c,https://twitter.com/dog_rates/status/772102971039580160/photo/1,None,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,1.0,Pembroke,0.54178,True,Cardigan,0.260504,True,Pembroke,0.063703,True
771908950375665664,2016-09-03 03:13:29+00:00,"Doggo will persevere. 13/10
",13.0,10,None,1759,6197,doggo,https://t.co/yOVzAomJ6k,https://twitter.com/yahoonews/status/771905568600719360,None,,,,,,,,,,,
771770456517009408,2016-09-02 18:03:10+00:00,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom ,11.0,10,Davey,3147,11303,,https://t.co/E6bGWf9EOm,https://twitter.com/dog_rates/status/771770456517009408/photo/1,None,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,1.0,Papillon,0.53318,True,Collie,0.192031,True,Papillon,0.121626,True
771500966810099713,2016-09-02 00:12:18+00:00,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back ,12.0,10,Dakota,2427,7788,,https://t.co/1tWe5zZoHv,https://twitter.com/dog_rates/status/771500966810099713/photo/1,None,https://pbs.twimg.com/media/CrTsCPHWYAANdzC.jpg,1.0,Labrador_retriever,0.833952,True,Golden_retriever,0.103223,True,Labrador_retriever,0.012094,False
771380798096281600,2016-09-01 16:14:48+00:00,eet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af ,11.0,10,Fizz,4681,9932,,https://t.co/sPB5JMnWBn,https://twitter.com/dog_rates/status/771380798096281600/photo/1,None,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,1.0,Collie,0.503728,True,Border_collie,0.450944,True,Collie,0.012693,True
771136648247640064,2016-09-01 00:04:38+00:00,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 ,11.0,10,Dixie,2716,8624,,https://t.co/8VEDZKHddR,https://twitter.com/dog_rates/status/771136648247640064/photo/1,None,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg,1.0,Bathtub,0.36866,False,Golden_retriever,0.297402,True,Bathtub,0.201711,False
771102124360998913,2016-08-31 21:47:27+00:00,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop ,12.0,10,Charlie,1338,5876,,https://t.co/K5Jo7QRCvA,https://twitter.com/dog_rates/status/771102124360998913/photo/1,None,https://pbs.twimg.com/media/CrOBSfgXgAABsTE.jpg,1.0,Labrador_retriever,0.568789,True,Pug,0.179918,True,Labrador_retriever,0.034437,True
771014301343748096,2016-08-31 15:58:28+00:00,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy ,7.0,10,None,1539,6494,,https://t.co/OJZQ6I4gGd,https://twitter.com/dog_rates/status/771014301343748096/photo/1,None,https://pbs.twimg.com/media/CrMxZzgWIAQUxzx.jpg,1.0,Meerkat,0.202335,False,Doormat,0.11179,False,Meerkat,0.088925,False
770787852854652928,2016-08-31 00:58:39+00:00,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston ,10.0,10,Winston,1107,4624,,https://t.co/d0QEbp78Yi,https://twitter.com/dog_rates/status/770787852854652928/photo/1,None,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,1.0,Bernese_mountain_dog,0.787812,True,Greater_swiss_mountain_dog,0.163946,True,Bernese_mountain_dog,0.020293,True
770772759874076672,2016-08-30 23:58:40+00:00,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely ,11.0,10,Sebastian,1328,4897,,https://t.co/lqr0NdtwQo,https://twitter.com/dog_rates/status/770772759874076672/photo/1,None,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg,1.0,Chow,0.979515,True,Golden_retriever,0.010219,True,Chow,0.004606,True
770655142660169732,2016-08-30 16:11:18+00:00,We only rate dogs. Pls stop sending in non-canines like this Arctic Floof Kangaroo. This is very frustrating. 11/10 ,11.0,10,None,1670,6935,,https://t.co/qlUDuPoE3d,https://twitter.com/dog_rates/status/770655142660169732/photo/1,None,https://pbs.twimg.com/media/CrHqwjWXgAAgJSe.jpg,1.0,Madagascar_cat,0.494803,False,Skunk,0.161184,False,Madagascar_cat,0.091572,False
770414278348247044,2016-08-30 00:14:12+00:00,Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution ,11.0,10,None,1930,5956,,https://t.co/OUwWbEKOUV,https://twitter.com/dog_rates/status/770414278348247044/photo/1,None,https://pbs.twimg.com/media/CrEPsfWXEAAKvem.jpg,1.0,Maillot,0.580528,False,Maillot,0.081449,False,Maillot,0.05357,True
770293558247038976,2016-08-29 16:14:30+00:00,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 ,10.0,10,Jackson,1358,5859,,https://t.co/3fEPpj0KYw,https://twitter.com/dog_rates/status/770293558247038976/photo/1,None,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,1.0,Italian_greyhound,0.931668,True,Mexican_hairless,0.038896,True,Italian_greyhound,0.013151,True
770069151037685760,2016-08-29 01:22:47+00:00,ay hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy ,10.0,10,Carbon,2129,7159,,https://t.co/mADHGenzFS,https://twitter.com/dog_rates/status/770069151037685760/photo/1,None,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg,1.0,Boston_bull,0.414965,True,American_staffordshire_terrier,0.286985,True,Boston_bull,0.11497,True
769940425801170949,2016-08-28 16:51:16+00:00,This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob ,12.0,10,Klein,8852,29338,,https://t.co/guDkLrX8zV,https://twitter.com/dog_rates/status/769940425801170949/photo/1,None,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,1.0,Miniature_pinscher,0.796313,True,Chihuahua,0.155413,True,Miniature_pinscher,0.030943,True
769695466921623552,2016-08-28 00:37:54+00:00,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af ,13.0,10,Titan,1566,6056,,https://t.co/vhrkz0dK4v,https://twitter.com/dog_rates/status/769695466921623552/photo/1,None,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg,1.0,Pug,0.407117,True,Muzzle,0.165638,False,Pug,0.045837,True
769212283578875904,2016-08-26 16:37:54+00:00,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon ,12.0,10,DonDon,1601,5087,,https://t.co/OCYLz3fjVE,https://twitter.com/dog_rates/status/769212283578875904/photo/1,None,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,1.0,Golden_retriever,0.166538,True,Pekinese,0.148215,True,Golden_retriever,0.082735,True
768970937022709760,2016-08-26 00:38:52+00:00,This is Kirby. His bowl weighs more than him. 12/10 would assist ,12.0,10,Kirby,6015,13432,,https://t.co/UlB2mzw3Xs,https://twitter.com/dog_rates/status/768970937022709760/video/1,None,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg,1.0,Pomeranian,0.182358,True,Golden_retriever,0.110658,True,Pomeranian,0.086399,False
768855141948723200,2016-08-25 16:58:45+00:00,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 ,11.0,10,Jesse,828,3941,,https://t.co/1BxxcdVNJ8,https://twitter.com/dog_rates/status/768855141948723200/photo/1,None,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,1.0,Chow,0.720219,True,Brabancon_griffon,0.058365,True,Chow,0.055113,True
768609597686943744,2016-08-25 00:43:02+00:00,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet ,10.0,10,Lou,1100,3867,,https://t.co/dZPMLresEr,https://twitter.com/dog_rates/status/768609597686943744/photo/1,None,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg,1.0,Basenji,0.183283,True,Italian_greyhound,0.136012,True,Basenji,0.06013,True
768596291618299904,2016-08-24 23:50:10+00:00,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 ,12.0,10,Oakley,1192,4739,,https://t.co/J2AJdyxglH,https://twitter.com/dog_rates/status/768596291618299904/photo/1,None,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg,1.0,Great_pyrenees,0.729745,True,Golden_retriever,0.237961,True,Great_pyrenees,0.020903,True
768473857036525572,2016-08-24 15:43:39+00:00,Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. 11/10 very pupset ,11.0,10,Chevy,3165,12783,,https://t.co/goy9053wC7,https://twitter.com/dog_rates/status/768473857036525572/photo/1,None,https://pbs.twimg.com/media/Cqoq5PGWAAA-U8T.jpg,1.0,Labrador_retriever,0.73917,True,Chesapeake_bay_retriever,0.246488,True,Labrador_retriever,0.006892,True
768193404517830656,2016-08-23 21:09:14+00:00,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 ,8.0,10,Gerald,3275,10207,doggo,https://t.co/WmczvjCWJq,https://twitter.com/dog_rates/status/768193404517830656/photo/1,None,https://pbs.twimg.com/media/Cqkr0wiW8AAn2Oi.jpg,1.0,Lion,0.396984,False,Ram,0.300851,False,Lion,0.094474,False
767884188863397888,2016-08-23 00:40:31+00:00,This is Tito. He's on the lookout. Nobody knows for what. 10/10 ,10.0,10,Tito,1268,4477,,https://t.co/Qai481H6RA,https://twitter.com/dog_rates/status/767884188863397888/photo/1,None,https://pbs.twimg.com/media/CqgSl4DWcAA-x-o.jpg,3.0,Coral_reef,0.32774,False,Cliff,0.157182,False,Coral_reef,0.04881,False
767754930266464257,2016-08-22 16:06:54+00:00,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af ,11.0,10,Philbert,4970,15007,,https://t.co/Nb68IsVb9O,https://twitter.com/dog_rates/status/767754930266464257/photo/1,None,https://pbs.twimg.com/media/CqedCQWWgAIab9L.jpg,1.0,Vizsla,0.307794,True,Fountain,0.142185,False,Vizsla,0.113903,True
767500508068192258,2016-08-21 23:15:55+00:00,This is Louie. He's making quite a h*ckin mess. Doesn't seem to care. 12/10 jubilant af ,12.0,10,Louie,2155,7066,,https://t.co/Z2g2YWPzX2,https://twitter.com/dog_rates/status/767500508068192258/photo/1,None,https://pbs.twimg.com/media/Cqa1ofnXEAAG0yn.jpg,1.0,Chow,0.483228,True,Golden_retriever,0.165063,True,Chow,0.060173,True
767191397493538821,2016-08-21 02:47:37+00:00,I don't know any of the backstory behind this picture but for some reason I'm crying. 13/10 for owner and doggo ,13.0,10,None,3482,11550,doggo,https://t.co/QOKZdus9TT,https://twitter.com/dog_rates/status/767191397493538821/photo/1,None,https://pbs.twimg.com/media/CqWcgcqWcAI43jm.jpg,1.0,Patio,0.708665,False,Boathouse,0.110056,False,Patio,0.039532,False
767122157629476866,2016-08-20 22:12:29+00:00,This is Rupert. You betrayed him with bath time but he forgives you. Cuddly af 13/10 ,13.0,10,Rupert,2654,9576,,https://t.co/IEARC2sRzC,https://twitter.com/dog_rates/status/767122157629476866/photo/1,None,https://pbs.twimg.com/media/CqVdiBJWIAEDZB4.jpg,2.0,Toy_poodle,0.873841,True,Miniature_poodle,0.059192,True,Toy_poodle,0.035306,True
766793450729734144,2016-08-20 00:26:19+00:00,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup ,10.0,10,Rufus,1260,4760,,https://t.co/exrRjjJqeO,https://twitter.com/dog_rates/status/766793450729734144/photo/1,None,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg,1.0,Beagle,0.451697,True,Basset,0.197513,True,Beagle,0.072699,True
766714921925144576,2016-08-19 19:14:16+00:00,His name is Charley and he already has a new set of wheels thanks to donations. I heard his top speed was also increased. 13/10 for Charley,13.0,10,None,348,2464,,,Not found,None,,,,,,,,,,,
766693177336135680,2016-08-19 17:47:52+00:00,is is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly ,11.0,10,Brudge,730,3802,,https://t.co/cTlHjEUNK8,https://twitter.com/dog_rates/status/766693177336135680/photo/1,None,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,1.0,Doberman,0.948355,True,Vizsla,0.015032,True,Doberman,0.009631,True
766423258543644672,2016-08-18 23:55:18+00:00,is is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10 ,9.0,10,Shadoe,1460,5651,,https://t.co/Tytt15VquG,https://twitter.com/dog_rates/status/766423258543644672/photo/1,None,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg,2.0,Keeshond,0.995823,True,Pomeranian,0.003897,True,Keeshond,0.000253,True
